
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:        2
 0.579798  0.564553  2 
 0.608081  0.557575  2 
 0.612078  0.556627  2 
 0.636364  0.551036  2 
 0.662415  0.545382  2 
 0.664646  0.544912  2 
 0.692929  0.538932  2 
 0.716068  0.534137  2 
 0.721212  0.5331  2 
 0.749495  0.527178  2 
 0.76942  0.522892  2 
 0.777778  0.521142  2 
 0.806061  0.514802  2 
 0.819161  0.511647  2 
 0.834343  0.508085  2 
 0.862626  0.500899  2 
 0.864373  0.500402  2 
 0.890909  0.493037  2 
 0.903549  0.489157  2 
 0.919192  0.484474  2 
 0.938787  0.477912  2 
 0.947475  0.475073  2 
 0.97027  0.466667  2 
 0.975758  0.464692  2 
 0.998429  0.455422  2 
 1.00404  0.453182  2 
 1.02381  0.444177  2 
 1.03232  0.440387  2 
 1.04697  0.432932  2 
 1.06061  0.426146  2 
 1.06843  0.421687  2 
 1.0886  0.410442  2 
 1.08889  0.410281  2 
 1.10627  0.399197  2 
 1.11717  0.392397  2 
 1.12337  0.387952  2 
 1.13919  0.376707  2 
 1.14545  0.372287  2 
 1.15386  0.365462  2 
 1.16782  0.354217  2 
 1.17374  0.349456  2 

# Contour 4, label: 
-0.898954  0.702811  2 
-0.899291  0.714056  2 
-0.899448  0.725301  2 
-0.89942  0.736546  2 
-0.899204  0.747791  2 
-0.898796  0.759036  2 
-0.898192  0.770281  2 
-0.89739  0.781526  2 
-0.896387  0.792771  2 
-0.895181  0.804016  2 
-0.893771  0.815261  2 
-0.892153  0.826506  2 
-0.890909  0.834138  2 
-0.890255  0.837751  2 
-0.887966  0.848996  2 
-0.885444  0.860241  2 
-0.882688  0.871486  2 
-0.8797  0.882731  2 
-0.876481  0.893976  2 
-0.873032  0.905221  2 
-0.869356  0.916466  2 
-0.865454  0.927711  2 
-0.862626  0.935377  2 
-0.861161  0.938956  2 
-0.856258  0.950201  2 
-0.851114  0.961446  2 
-0.845736  0.972691  2 
-0.840126  0.983936  2 
-0.834343  0.995078  2 
-0.834284  0.995181  2 
-0.827425  1.00643  2 
-0.820331  1.01767  2 
-0.813009  1.02892  2 
-0.806061  1.03926  2 
-0.805386  1.04016  2 
-0.796563  1.05141  2 
-0.787521  1.06265  2 
-0.778269  1.0739  2 
-0.777778  1.07447  2 
-0.767523  1.08514  2 
-0.756507  1.09639  2 
-0.749495  1.10336  2 
-0.744663  1.10763  2 
-0.731563  1.11888  2 
-0.721212  1.1276  2 
-0.717827  1.13012  2 
-0.702254  1.14137  2 
-0.692929  1.14798  2 
-0.685446  1.15261  2 
-0.666922  1.16386  2 
-0.664646  1.1652  2 
-0.645233  1.1751  2 
-0.636364  1.17954  2 
-0.62032  1.18635  2 
-0.608081  1.19142  2 
-0.590148  1.19759  2 
-0.579798  1.20106  2 
-0.551515  1.20865  2 
-0.550606  1.20884  2 
-0.523232  1.21414  2 
-0.494949  1.21787  2 
-0.466667  1.21982  2 
-0.438384  1.21999  2 
-0.410101  1.21841  2 
-0.381818  1.21516  2 
-0.353535  1.21031  2 
-0.346946  1.20884  2 
-0.325253  1.2037  2 
-0.303939  1.19759  2 
-0.29697  1.19548  2 
-0.270846  1.18635  2 
-0.268687  1.18555  2 
-0.243301  1.1751  2 
-0.240404  1.17385  2 
-0.219225  1.16386  2 
-0.212121  1.16035  2 
-0.197501  1.15261  2 
-0.183838  1.14508  2 
-0.177475  1.14137  2 
-0.158937  1.13012  2 
-0.155556  1.12798  2 
-0.141771  1.11888  2 
-0.127273  1.10899  2 
-0.125343  1.10763  2 
-0.110034  1.09639  2 
-0.0989899  1.08805  2 
-0.0952473  1.08514  2 
-0.0812555  1.0739  2 
-0.0707071  1.06521  2 
-0.0676672  1.06265  2 
-0.054734  1.05141  2 
-0.0424242  1.04051  2 
-0.0420385  1.04016  2 
-0.0299598  1.02892  2 
-0.0180568  1.01767  2 
-0.0141414  1.01387  2 
-0.00654843  1.00643  2 
 0.00470908  0.995181  2 
 0.0141414  0.985623  2 

# Contour 5, label: 
-0.806061 -0.308749  2 
-0.80239 -0.297992  2 
-0.798655 -0.286747  2 
-0.795025 -0.275502  2 
-0.791507 -0.264257  2 
-0.788106 -0.253012  2 
-0.784826 -0.241767  2 
-0.781671 -0.230522  2 
-0.778646 -0.219277  2 
-0.777778 -0.215903  2 
-0.775511 -0.208032  2 
-0.772427 -0.196787  2 
-0.769502 -0.185542  2 
-0.766738 -0.174297  2 
-0.764138 -0.163052  2 
-0.761702 -0.151807  2 
-0.759434 -0.140562  2 
-0.757335 -0.129317  2 
-0.755406 -0.118072  2 
-0.753649 -0.106827  2 
-0.752065 -0.0955823  2 
-0.750654 -0.0843373  2 
-0.749495 -0.0737907  2 
-0.749409 -0.0730924  2 
-0.748226 -0.0618474  2 
-0.747239 -0.0506024  2 
-0.746449 -0.0393574  2 
-0.745857 -0.0281124  2 
-0.745461 -0.0168675  2 
-0.745264 -0.00562249  2 
-0.745264  0.00562249  2 
-0.745461  0.0168675  2 
-0.745857  0.0281124  2 
-0.746449  0.0393574  2 
-0.747239  0.0506024  2 
-0.748226  0.0618474  2 
-0.749409  0.0730924  2 
-0.749495  0.0737907  2 
-0.750654  0.0843373  2 
-0.752065  0.0955823  2 
-0.753649  0.106827  2 
-0.755406  0.118072  2 
-0.757335  0.129317  2 
-0.759434  0.140562  2 
-0.761702  0.151807  2 
-0.764138  0.163052  2 
-0.766738  0.174297  2 
-0.769502  0.185542  2 
-0.772427  0.196787  2 
-0.775511  0.208032  2 
-0.777778  0.215903  2 
-0.778646  0.219277  2 
-0.781671  0.230522  2 
-0.784826  0.241767  2 
-0.788106  0.253012  2 
-0.791507  0.264257  2 
-0.795025  0.275502  2 
-0.798655  0.286747  2 
-0.80239  0.297992  2 
-0.806061  0.308749  2 
-0.806209  0.309237  2 
-0.809708  0.320482  2 
-0.813281  0.331727  2 
-0.816921  0.342972  2 
-0.820623  0.354217  2 
-0.824378  0.365462  2 
-0.82818  0.376707  2 
-0.83202  0.387952  2 
-0.834343  0.394695  2 
-0.835718  0.399197  2 
-0.839175  0.410442  2 
-0.842639  0.421687  2 
-0.846102  0.432932  2 
-0.849556  0.444177  2 
-0.852992  0.455422  2 
-0.856401  0.466667  2 
-0.859774  0.477912  2 
-0.862626  0.48754  2 
-0.863049  0.489157  2 
-0.865955  0.500402  2 
-0.868801  0.511647  2 
-0.871578  0.522892  2 
-0.87428  0.534137  2 
-0.876896  0.545382  2 
-0.879418  0.556627  2 
-0.881839  0.567871  2 
-0.884148  0.579116  2 
-0.886339  0.590361  2 
-0.888403  0.601606  2 
-0.890331  0.612851  2 
-0.890909  0.616468  2 
-0.891981  0.624096  2 
-0.893432  0.635341  2 
-0.894741  0.646586  2 
-0.895902  0.657831  2 
-0.89691  0.669076  2 
-0.897758  0.680321  2 
-0.898441  0.691566  2 
-0.898954  0.702811  2 

# Contour 6, label: 
-0.523232 -1.21414  2 
-0.550606 -1.20884  2 
-0.551515 -1.20865  2 
-0.579798 -1.20106  2 
-0.590148 -1.19759  2 
-0.608081 -1.19142  2 
-0.62032 -1.18635  2 
-0.636364 -1.17954  2 
-0.645233 -1.1751  2 
-0.664646 -1.1652  2 
-0.666922 -1.16386  2 
-0.685446 -1.15261  2 
-0.692929 -1.14798  2 
-0.702254 -1.14137  2 
-0.717827 -1.13012  2 
-0.721212 -1.1276  2 
-0.731563 -1.11888  2 
-0.744663 -1.10763  2 
-0.749495 -1.10336  2 
-0.756507 -1.09639  2 
-0.767523 -1.08514  2 
-0.777778 -1.07447  2 
-0.778269 -1.0739  2 
-0.787521 -1.06265  2 
-0.796563 -1.05141  2 
-0.805386 -1.04016  2 
-0.806061 -1.03926  2 
-0.813009 -1.02892  2 
-0.820331 -1.01767  2 
-0.827425 -1.00643  2 
-0.834284 -0.995181  2 
-0.834343 -0.995078  2 
-0.840126 -0.983936  2 
-0.845736 -0.972691  2 
-0.851114 -0.961446  2 
-0.856258 -0.950201  2 
-0.861161 -0.938956  2 
-0.862626 -0.935377  2 
-0.865454 -0.927711  2 
-0.869356 -0.916466  2 
-0.873032 -0.905221  2 
-0.876481 -0.893976  2 
-0.8797 -0.882731  2 
-0.882688 -0.871486  2 
-0.885444 -0.860241  2 
-0.887966 -0.848996  2 
-0.890255 -0.837751  2 
-0.890909 -0.834138  2 
-0.892153 -0.826506  2 
-0.893771 -0.815261  2 
-0.895181 -0.804016  2 
-0.896387 -0.792771  2 
-0.89739 -0.781526  2 
-0.898192 -0.770281  2 
-0.898796 -0.759036  2 
-0.899204 -0.747791  2 
-0.89942 -0.736546  2 
-0.899448 -0.725301  2 
-0.899291 -0.714056  2 
-0.898954 -0.702811  2 
-0.898441 -0.691566  2 
-0.897758 -0.680321  2 
-0.89691 -0.669076  2 
-0.895902 -0.657831  2 
-0.894741 -0.646586  2 
-0.893432 -0.635341  2 
-0.891981 -0.624096  2 
-0.890909 -0.616468  2 
-0.890331 -0.612851  2 
-0.888403 -0.601606  2 
-0.886339 -0.590361  2 
-0.884148 -0.579116  2 
-0.881839 -0.567871  2 
-0.879418 -0.556627  2 
-0.876896 -0.545382  2 
-0.87428 -0.534137  2 
-0.871578 -0.522892  2 
-0.868801 -0.511647  2 
-0.865955 -0.500402  2 
-0.863049 -0.489157  2 
-0.862626 -0.48754  2 
-0.859774 -0.477912  2 
-0.856401 -0.466667  2 
-0.852992 -0.455422  2 
-0.849556 -0.444177  2 
-0.846102 -0.432932  2 
-0.842639 -0.421687  2 
-0.839175 -0.410442  2 
-0.835718 -0.399197  2 
-0.834343 -0.394695  2 
-0.83202 -0.387952  2 
-0.82818 -0.376707  2 
-0.824378 -0.365462  2 
-0.820623 -0.354217  2 
-0.816921 -0.342972  2 
-0.813281 -0.331727  2 
-0.809708 -0.320482  2 
-0.806209 -0.309237  2 
-0.806061 -0.308749  2 


# Contour 7, label:      1.6
 0.523232 -0.489227  1.6 
 0.494949 -0.494189  1.6 
 0.466667 -0.500259  1.6 
 0.466085 -0.500402  1.6 
 0.438384 -0.507483  1.6 
 0.424592 -0.511647  1.6 
 0.410101 -0.516212  1.6 
 0.391726 -0.522892  1.6 
 0.381818 -0.526662  1.6 
 0.364476 -0.534137  1.6 
 0.353535 -0.539089  1.6 
 0.341078 -0.545382  1.6 
 0.325253 -0.553808  1.6 
 0.320449 -0.556627  1.6 
 0.302037 -0.567871  1.6 
 0.29697 -0.571097  1.6 
 0.285359 -0.579116  1.6 
 0.269965 -0.590361  1.6 
 0.268687 -0.591316  1.6 
 0.255829 -0.601606  1.6 
 0.242549 -0.612851  1.6 
 0.240404 -0.614703  1.6 
 0.230148 -0.624096  1.6 
 0.218396 -0.635341  1.6 
 0.212121 -0.641525  1.6 
 0.207242 -0.646586  1.6 
 0.196617 -0.657831  1.6 
 0.186414 -0.669076  1.6 
 0.183838 -0.67194  1.6 
 0.176614 -0.680321  1.6 
 0.167147 -0.691566  1.6 
 0.15797 -0.702811  1.6 
 0.155556 -0.705776  1.6 
 0.149043 -0.714056  1.6 
 0.140332 -0.725301  1.6 
 0.131814 -0.736546  1.6 
 0.127273 -0.742571  1.6 
 0.123447 -0.747791  1.6 
 0.115196 -0.759036  1.6 
 0.107064 -0.770281  1.6 
 0.0990346 -0.781526  1.6 
 0.0989899 -0.781587  1.6 
 0.0910104 -0.792771  1.6 
 0.0830453 -0.804016  1.6 
 0.0751251 -0.815261  1.6 
 0.0707071 -0.821478  1.6 
 0.067188 -0.826506  1.6 
 0.0592005 -0.837751  1.6 
 0.0512085 -0.848996  1.6 
 0.0431997 -0.860241  1.6 
 0.0424242 -0.8613  1.6 
 0.03503 -0.871486  1.6 
 0.0267965 -0.882731  1.6 
 0.0185019 -0.893976  1.6 
 0.0141414 -0.899765  1.6 
 0.0100462 -0.905221  1.6 
 0.00140182 -0.916466  1.6 
-0.00734737 -0.927711  1.6 
-0.0141414 -0.936281  1.6 
-0.0162668 -0.938956  1.6 
-0.0255024 -0.950201  1.6 
-0.0348881 -0.961446  1.6 
-0.0424242 -0.97028  1.6 
-0.0444977 -0.972691  1.6 
-0.054528 -0.983936  1.6 
-0.0647581 -0.995181  1.6 
-0.0707071 -1.00153  1.6 
-0.0753652 -1.00643  1.6 
-0.0864329 -1.01767  1.6 
-0.0977576 -1.02892  1.6 
-0.0989899 -1.03009  1.6 
-0.109802 -1.04016  1.6 
-0.122211 -1.05141  1.6 
-0.127273 -1.05583  1.6 
-0.135332 -1.06265  1.6 
-0.149084 -1.0739  1.6 
-0.155556 -1.07899  1.6 
-0.163684 -1.08514  1.6 
-0.179125 -1.09639  1.6 
-0.183838 -1.09968  1.6 
-0.195831 -1.10763  1.6 
-0.212121 -1.11802  1.6 
-0.213549 -1.11888  1.6 
-0.233277 -1.13012  1.6 
-0.240404 -1.134  1.6 
-0.255065 -1.14137  1.6 
-0.268687 -1.14788  1.6 
-0.279652 -1.15261  1.6 
-0.29697 -1.1597  1.6 
-0.308574 -1.16386  1.6 
-0.325253 -1.1695  1.6 
-0.344936 -1.1751  1.6 
-0.353535 -1.1774  1.6 
-0.381818 -1.18336  1.6 
-0.401982 -1.18635  1.6 
-0.410101 -1.18747  1.6 
-0.438384 -1.18963  1.6 
-0.466667 -1.18993  1.6 
-0.494949 -1.18834  1.6 

# Contour 8, label: 
 1.21248  0.264257  1.6 
 1.22188  0.253012  1.6 
 1.2303  0.242802  1.6 
 1.23104  0.241767  1.6 
 1.23874  0.230522  1.6 
 1.24629  0.219277  1.6 
 1.25365  0.208032  1.6 
 1.25859  0.200226  1.6 
 1.26045  0.196787  1.6 
 1.2663  0.185542  1.6 
 1.27191  0.174297  1.6 
 1.27728  0.163052  1.6 
 1.28238  0.151807  1.6 
 1.28687  0.141318  1.6 
 1.28715  0.140562  1.6 
 1.29098  0.129317  1.6 
 1.29455  0.118072  1.6 
 1.29783  0.106827  1.6 
 1.30081  0.0955823  1.6 
 1.30349  0.0843373  1.6 
 1.30586  0.0730924  1.6 
 1.3079  0.0618474  1.6 
 1.30961  0.0506024  1.6 
 1.31099  0.0393574  1.6 
 1.31203  0.0281124  1.6 
 1.31272  0.0168675  1.6 
 1.31307  0.00562249  1.6 
 1.31307 -0.00562249  1.6 
 1.31272 -0.0168675  1.6 
 1.31203 -0.0281124  1.6 
 1.31099 -0.0393574  1.6 
 1.30961 -0.0506024  1.6 
 1.3079 -0.0618474  1.6 
 1.30586 -0.0730924  1.6 
 1.30349 -0.0843373  1.6 
 1.30081 -0.0955823  1.6 
 1.29783 -0.106827  1.6 
 1.29455 -0.118072  1.6 
 1.29098 -0.129317  1.6 
 1.28715 -0.140562  1.6 
 1.28687 -0.141318  1.6 
 1.28238 -0.151807  1.6 
 1.27728 -0.163052  1.6 
 1.27191 -0.174297  1.6 
 1.2663 -0.185542  1.6 
 1.26045 -0.196787  1.6 
 1.25859 -0.200226  1.6 
 1.25365 -0.208032  1.6 
 1.24629 -0.219277  1.6 
 1.23874 -0.230522  1.6 
 1.23104 -0.241767  1.6 
 1.2303 -0.242802  1.6 
 1.22188 -0.253012  1.6 
 1.21248 -0.264257  1.6 
 1.203 -0.275502  1.6 
 1.20202 -0.276636  1.6 
 1.19185 -0.286747  1.6 
 1.18053 -0.297992  1.6 
 1.17374 -0.304694  1.6 
 1.16837 -0.309237  1.6 
 1.15501 -0.320482  1.6 
 1.14545 -0.328575  1.6 
 1.1411 -0.331727  1.6 
 1.12559 -0.342972  1.6 
 1.11717 -0.349127  1.6 
 1.10904 -0.354217  1.6 
 1.09132 -0.365462  1.6 
 1.08889 -0.367009  1.6 
 1.07111 -0.376707  1.6 
 1.06061 -0.382559  1.6 
 1.04927 -0.387952  1.6 
 1.03232 -0.396187  1.6 
 1.02506 -0.399197  1.6 
 1.00404 -0.408102  1.6 
 0.997564 -0.410442  1.6 
 0.975758 -0.418498  1.6 
 0.965657 -0.421687  1.6 
 0.947475 -0.427559  1.6 
 0.928093 -0.432932  1.6 
 0.919192 -0.435457  1.6 
 0.890909 -0.442295  1.6 
 0.881716 -0.444177  1.6 
 0.862626 -0.44818  1.6 
 0.834343 -0.45328  1.6 
 0.820347 -0.455422  1.6 
 0.806061 -0.457663  1.6 
 0.777778 -0.461441  1.6 
 0.749495 -0.464777  1.6 
 0.731281 -0.466667  1.6 
 0.721212 -0.467739  1.6 
 0.692929 -0.470426  1.6 
 0.664646 -0.473015  1.6 
 0.636364 -0.475639  1.6 
 0.613173 -0.477912  1.6 
 0.608081 -0.478426  1.6 
 0.579798 -0.481468  1.6 
 0.551515 -0.485006  1.6 
 0.523688 -0.489157  1.6 
 0.523232 -0.489227  1.6 

# Contour 9, label: 
 0.0185019  0.893976  1.6 
 0.0267965  0.882731  1.6 
 0.03503  0.871486  1.6 
 0.0424242  0.8613  1.6 
 0.0431997  0.860241  1.6 
 0.0512085  0.848996  1.6 
 0.0592005  0.837751  1.6 
 0.067188  0.826506  1.6 
 0.0707071  0.821478  1.6 
 0.0751251  0.815261  1.6 
 0.0830453  0.804016  1.6 
 0.0910104  0.792771  1.6 
 0.0989899  0.781587  1.6 
 0.0990346  0.781526  1.6 
 0.107064  0.770281  1.6 
 0.115196  0.759036  1.6 
 0.123447  0.747791  1.6 
 0.127273  0.742571  1.6 
 0.131814  0.736546  1.6 
 0.140332  0.725301  1.6 
 0.149043  0.714056  1.6 
 0.155556  0.705776  1.6 
 0.15797  0.702811  1.6 
 0.167147  0.691566  1.6 
 0.176614  0.680321  1.6 
 0.183838  0.67194  1.6 
 0.186414  0.669076  1.6 
 0.196617  0.657831  1.6 
 0.207242  0.646586  1.6 
 0.212121  0.641525  1.6 
 0.218396  0.635341  1.6 
 0.230148  0.624096  1.6 
 0.240404  0.614703  1.6 
 0.242549  0.612851  1.6 
 0.255829  0.601606  1.6 
 0.268687  0.591316  1.6 
 0.269965  0.590361  1.6 
 0.285359  0.579116  1.6 
 0.29697  0.571097  1.6 
 0.302037  0.567871  1.6 
 0.320449  0.556627  1.6 
 0.325253  0.553808  1.6 
 0.341078  0.545382  1.6 
 0.353535  0.539089  1.6 
 0.364476  0.534137  1.6 
 0.381818  0.526662  1.6 
 0.391726  0.522892  1.6 
 0.410101  0.516212  1.6 
 0.424592  0.511647  1.6 
 0.438384  0.507483  1.6 
 0.466085  0.500402  1.6 
 0.466667  0.500259  1.6 
 0.494949  0.494189  1.6 
 0.523232  0.489227  1.6 
 0.523688  0.489157  1.6 
 0.551515  0.485006  1.6 
 0.579798  0.481468  1.6 
 0.608081  0.478426  1.6 
 0.613173  0.477912  1.6 
 0.636364  0.475639  1.6 
 0.664646  0.473015  1.6 
 0.692929  0.470426  1.6 
 0.721212  0.467739  1.6 
 0.731281  0.466667  1.6 
 0.749495  0.464777  1.6 
 0.777778  0.461441  1.6 
 0.806061  0.457663  1.6 
 0.820347  0.455422  1.6 
 0.834343  0.45328  1.6 
 0.862626  0.44818  1.6 
 0.881716  0.444177  1.6 
 0.890909  0.442295  1.6 
 0.919192  0.435457  1.6 
 0.928093  0.432932  1.6 
 0.947475  0.427559  1.6 
 0.965657  0.421687  1.6 
 0.975758  0.418498  1.6 
 0.997564  0.410442  1.6 
 1.00404  0.408102  1.6 
 1.02506  0.399197  1.6 
 1.03232  0.396187  1.6 
 1.04927  0.387952  1.6 
 1.06061  0.382559  1.6 
 1.07111  0.376707  1.6 
 1.08889  0.367009  1.6 
 1.09132  0.365462  1.6 
 1.10904  0.354217  1.6 
 1.11717  0.349127  1.6 
 1.12559  0.342972  1.6 
 1.1411  0.331727  1.6 
